 ,Folio,datenpunkt_id,typ,name,rolle,anmerkung
UAKUG/NIM_11,11,,werk,"Sinfonien, Nr. 9, op. 125 (d-Moll)",Aufführung,
UAKUG/NIM_11,11,,rolle,Altsolo,auftritt,
UAKUG/NIM_11,12,,person,"Malaniuk, Ira",verfasser:in,
UAKUG/NIM_11,12,,person,"Bach, Johann Sebastian",Komponist:in,
UAKUG/NIM_11,12,,person,"Beethoven, Ludwig van",Komponist:in,
UAKUG/NIM_11,12,,person,"Brahms, Johannes",Komponist:in,
UAKUG/NIM_11,12,,person,"Bruckner, Anton",Komponist:in,
UAKUG/NIM_11,12,,person,"Händel, Georg Friedrich",Komponist:in,
UAKUG/NIM_11,12,,person,"Haydn, Joseph ",Komponist:in,
UAKUG/NIM_11,12,,person,"Hindemith, Paul",Komponist:in,
UAKUG/NIM_11,12,,person,"Mahler, Gustav",Komponist:in,
UAKUG/NIM_11,12,,person,"Mendelssohn Bartholdy, Felix",Komponist:in,
UAKUG/NIM_11,12,,person,"Mozart, Wolfgang Amadeus",Komponist:in,
UAKUG/NIM_11,12,,person,"Pergolesi, Giovanni Battista",Komponist:in,
UAKUG/NIM_11,12,,person,"Rossini, Gioachino",Komponist:in,
UAKUG/NIM_11,12,,person,"Stravinsky, Igor",Komponist:in,
UAKUG/NIM_11,12,,person,"Suter, Hermann",Komponist:in,
UAKUG/NIM_11,12,,person,"Verdi, Giuseppe",Komponist:in,
UAKUG/NIM_11,12,,person,"Bartók, Béla",Komponist:in,
UAKUG/NIM_11,12,,person,"Dvořák, Antonín",Komponist:in,
UAKUG/NIM_11,12,,person,"Marx, Joseph",Komponist:in,
UAKUG/NIM_11,12,,person,"Musorgskij, Modest Petrovič",Komponist:in,
UAKUG/NIM_11,12,,person,"Pfitzner, Hans",Komponist:in,
UAKUG/NIM_11,12,,person,Schoeck,Komponist:in,
UAKUG/NIM_11,12,,person,"Schubert, Franz",Komponist:in,
UAKUG/NIM_11,12,,person,"Schumann, Robert",Komponist:in,
UAKUG/NIM_11,12,,person,"Strauss, Richard",Komponist:in,
UAKUG/NIM_11,12,,person,"Čajkovskij, Pëtr Ilʹič",Komponist:in,
UAKUG/NIM_11,12,,person,Weber,Komponist:in,
UAKUG/NIM_11,12,,person,"Wolf, Hugo",Komponist:in,
UAKUG/NIM_11,12,,ort,Wien,entstehungsort,
UAKUG/NIM_11,12,,werk,"Sinfonien, Nr. 9, op. 125 (d-Moll)",repertoire,
UAKUG/NIM_11,12,,werk,Johannespassion,repertoire,
UAKUG/NIM_11,12,,werk,Matthäuspassion,repertoire,
UAKUG/NIM_11,12,,werk,Weihnachts-Oratorium,repertoire,
UAKUG/NIM_11,12,,werk,"Messen, op. 123 (D-Dur)",repertoire,
UAKUG/NIM_11,12,,werk,"Rhapsodien, Alt, Männerchor, Orchester, op. 53",repertoire,
UAKUG/NIM_11,12,,werk,"Messen, WAB 28 (f-Moll)",repertoire,
UAKUG/NIM_11,12,,werk,Judas Maccabaeus,repertoire,
UAKUG/NIM_11,12,,werk,Messiah,repertoire,
UAKUG/NIM_11,12,,werk,Die Jahreszeiten,repertoire,
UAKUG/NIM_11,12,,werk,Theresienmesse,repertoire,
UAKUG/NIM_11,12,,werk,Missa in angustijs,repertoire,
UAKUG/NIM_11,12,,werk,Die junge Magd,repertoire,
UAKUG/NIM_11,12,,werk,Marienlieder,repertoire,
UAKUG/NIM_11,12,,werk,Requiem,repertoire,
UAKUG/NIM_11,12,,werk,Kindertotenlieder,repertoire,
UAKUG/NIM_11,12,,werk,Lied von der Erde,repertoire,
UAKUG/NIM_11,12,,werk,"Elias, op. 70, MWV A 25",repertoire,
UAKUG/NIM_11,12,,werk,"Messen, KV 317",repertoire,
UAKUG/NIM_11,12,,werk,Litaniae lauretanae  KV 109,repertoire,
UAKUG/NIM_11,12,,werk,Litaniae lauretanae KV 195,repertoire,
UAKUG/NIM_11,12,,werk,Requiem,repertoire,
UAKUG/NIM_11,12,,werk,Stabat mater,repertoire,
UAKUG/NIM_11,12,,werk,Stabat mater,repertoire,
UAKUG/NIM_11,12,,werk,Pulcinella,repertoire,
UAKUG/NIM_11,12,,werk,Le laudi di San Francesco d'Assisi,repertoire,
UAKUG/NIM_11,12,,werk,Requiem,repertoire,
UAKUG/NIM_11,13,,person,"Malaniuk, Ira",empfänger:in,
UAKUG/NIM_11,13,,person,"Klebe, Carl-Heinz",verfasser:in,
UAKUG/NIM_11,13,,person,Wagner,erwähnt,"Vorname unklar, verm. Wieland oder Wolfgang"
UAKUG/NIM_11,13,,person,"Taubmann, Martin Hugo",erwähnt,
UAKUG/NIM_11,13,,"ort, datum","Bayreuth, 1954-06-09",entstehung,
UAKUG/NIM_11,13,,Datum,1954-05-15,erwähnt,
UAKUG/NIM_11,13,,ort,München,erwähnt,
UAKUG/NIM_11,13,,institution,Bayreuther Festspiele,erwähnt,
UAKUG/NIM_11,14,,person,"Malaniuk, Ira",verfasser:in,
UAKUG/NIM_11,14,,person,"Angerer, Dr. Dorothea",empfänger:in,
UAKUG/NIM_11,14,,"ort, datum","München, 1952-12-13",entstehung,
UAKUG/NIM_11,14,,"ort, datum","München, 1953-08-11",auftritt,
UAKUG/NIM_11,14,,ort,Bayreuth,zielort,
UAKUG/NIM_11,14,,ort,München,auffuehrungsort,
UAKUG/NIM_11,14,,ort,Bayreuth,auffuehrungsort,
UAKUG/NIM_11,14,,institution,Markgräfliches Opernhaus: Welterbe & Museum,erwähnt,Absage Auftritt
UAKUG/NIM_11,14,,institution,Bayreuther Festspiele,auffuehrungsort,
UAKUG/NIM_11,14,,institution,Münchner Opern-Festspiele,auffuehrungsort,
UAKUG/NIM_11,14,,werk,Arabella,auftritt,
UAKUG/NIM_11,15,,person,"Malaniuk, Ira",verfasser:in,
UAKUG/NIM_11,15,,person,"Wagner, Wieland",adressat:in,
UAKUG/NIM_11,15,,person,"Barth, Irmgard",erwähnt,
UAKUG/NIM_11,15,,person,"Knappertsbusch, Hans",dirigent:in,
UAKUG/NIM_11,15,,person,"Mödl, Martha",erwähnt,
UAKUG/NIM_11,15,,"ort, datum","München, 1952-11-09",entstehung,
UAKUG/NIM_11,15,,"ort, datum","München, 1952-11-08",erwähnt,"Im Text ""Gestern"" daher Datum verm. 08.11.1952"
UAKUG/NIM_11,15,,Datum,1952-11-10,probe,
UAKUG/NIM_11,15,,ort,Bayreuth,zielort,
UAKUG/NIM_11,15,,institution,Staatsoper München,arbeitgeber:in,
UAKUG/NIM_11,15,,werk,Die Walküre,probe,
UAKUG/NIM_11,15,,werk,Arabella,auftritt,
UAKUG/NIM_11,15,,rolle,Waltraute,probe,
UAKUG/NIM_11,16,,person,"Malaniuk, Ira",empfänger:in,
UAKUG/NIM_11,16,,person,"Angerer, Dorothea",verfasser:in,
UAKUG/NIM_11,16,,person,"Hotter, Hans",erwähnt,
UAKUG/NIM_11,16,,"ort, datum","Bayreuth, 1952-11-12",entstehung,
UAKUG/NIM_11,16,,"ort, datum","bayreuth, 1953-08-11",Aufführung,Anfrage zu Konzertauftritt
UAKUG/NIM_11,16,,Datum,1953-08-12,auftritt,
UAKUG/NIM_11,16,,ort,München,erwähnt,
UAKUG/NIM_11,16,,institution,Richard-Wagner-Stipendienstiftung,erwähnt,
UAKUG/NIM_11,16,,institution,Markgräfliches Opernhaus,auffuehrungsort,
UAKUG/NIM_11,16,,institution,Richard-Wagner-Verband,veranstalter:in,
UAKUG/NIM_11,16,,werk,Siegfried,erwähnt,
UAKUG/NIM_11,16,,werk,Götterdämmerung,auftritt,
UAKUG/NIM_11,16,,rolle,Waltraute,auftritt,
UAKUG/NIM_11,17,,ort,Bayreuth,erwähnt,
UAKUG/NIM_11,18,,person,"Thebom, Blanche",erwähnt,
UAKUG/NIM_11,18,,person,"Malaniuk, Ira",empfänger:in,
UAKUG/NIM_11,18,,person,"Wagner, Wieland",verfasser:in,
UAKUG/NIM_11,18,,person,"Taubman, Martin",agent:in,
UAKUG/NIM_11,18,,person,"Klose, Frau",erwähnt,Vorname unklar
UAKUG/NIM_11,18,,"ort, datum","Bayreuth, 1952-10-23",entstehung,
UAKUG/NIM_11,18,,ort,München,zielort,
UAKUG/NIM_11,18,,ort,München,auffuehrungsort,
UAKUG/NIM_11,18,,institution,Bayreuther Festspiele,erwähnt,
UAKUG/NIM_11,18,,institution,Bayerische Staatsoper,zielort,
UAKUG/NIM_11,18,,rolle,Fricka,Aufführung,
UAKUG/NIM_11,19,,person,"Malaniuk, Ira",verfasser:in,
UAKUG/NIM_11,19,,person,"Wagner, Wieland",adressat:in,
UAKUG/NIM_11,19,,person,"Taubman, Martin",agent:in,
UAKUG/NIM_11,19,,person,"Thebom, Blanche",erwähnt,
UAKUG/NIM_11,19,,person,"Hartmann, Prof. ",erwähnt,
UAKUG/NIM_11,19,,"ort, datum","München, 1952-10-27",entstehung,
UAKUG/NIM_11,19,,Datum,1952-10-23,erwähnt,"Datum des Briefes, auf den amin der Zeile darüber genannten Datum geantwortet wurde."
UAKUG/NIM_11,19,,ort,Bayreuth,zielort,
UAKUG/NIM_11,19,,ort,Bayreuth,auffuehrungsort,
UAKUG/NIM_11,19,,ort,München,auffuehrungsort,
UAKUG/NIM_11,19,,ereignis,Münchner Opern-Festspiele,rahmenveranstaltung,
UAKUG/NIM_11,19,,institution,Bayreuther Festspiele,auffuehrungsort,
UAKUG/NIM_11,19,,rolle,Fricka,repertoire,
UAKUG/NIM_11,19,,rolle,Fricka,Aufführung,
UAKUG/NIM_11,20,,person,"Rollwagen, Hans",verfasser:in,
UAKUG/NIM_11,20,,person,"Malaniuk, Ira",adressat:in,
UAKUG/NIM_11,20,,"ort, datum","Bayreuth, 1952-01-29",entstehung,
UAKUG/NIM_11,20,,ort,"Zürich, Geibelstrasse 1",zielort,
UAKUG/NIM_11,20,,institution,Bayreuth (Stadt). Stadtrat,erwähnt,
UAKUG/NIM_11,20,,ereignis,Geburtstag,erwähnt,
UAKUG/NIM_11,,,,,,
UAKUG/NIM_11,,,,,,
